Attack,Defense,Sp.Atk,Sp.Def,Speed,HP,Legendary
48,32,73,1,17,34,0
77,86,60,55,79,25,0
76,50,106,70,35,38,1
105,40,99,40,59,27,1
-75,-60,-110,-70,36,-30,0
20,-10,10,45,0,55,0
32,33,-11,39,16,2,0
37,-18,-3,-18,2,-23,0
15,-25,35,-5,30,-22,0
11,-11,-6,51,70,25,0
15,-5,70,50,0,15,0
88,62,88,62,62,2,1
25,60,30,80,50,30,1
134,95,30,65,51,50,0
-70,-80,25,35,25,5,0
73,2,60,31,2,83,0
-10,54,22,-6,26,-18,0
-30,-19,-10,1,50,-22,0
-18,-15,23,-20,25,-15,0
-15,-15,25,0,55,-75,0
-20,40,52,0,48,20,0
-2,44,-4,20,10,27,1
40,25,-35,0,65,-15,0
35,-1,10,-21,12,0,0
-20,-15,40,20,20,-62,0
5,1,10,-20,19,15,1
-25,35,35,-15,20,32,0
32,88,-20,20,0,30,0
-5,35,-5,45,35,-75,0
55,65,65,95,70,52,1
-20,-155,10,5,20,30,0
80,-10,35,30,80,41,0
43,13,17,33,15,35,0
-5,-40,15,25,30,-18,0
42,-12,65,-10,60,60,0
80,-11,100,-11,50,-28,1
-10,-35,5,-35,35,-50,0
-30,5,-50,5,15,-110,0
62,62,44,44,33,25,1
23,70,55,104,47,61,1
14,46,39,56,31,29,0
6,7,41,21,27,57,0
15,40,70,35,25,45,1
-39,-40,-14,0,7,-4,0
-35,-20,1,26,30,35,0
45,10,40,40,80,20,0
-2,-67,-47,8,4,-15,0
-8,-59,29,-12,29,0,0
28,-5,-47,-15,10,10,0
70,61,90,35,25,18,0
29,-5,-6,-5,22,-40,0
5,65,75,15,60,-17,0
16,11,-16,-6,36,8,0
33,61,46,45,32,63,1
61,17,-50,10,5,17,0
-15,-35,-60,-20,0,-40,1
45,4,65,4,48,-11,0
95,65,80,40,40,30,1
-55,35,-135,-85,5,-25,1
0,-55,-10,-20,15,0,0
9,35,9,35,6,10,0
30,60,20,55,65,-30,0
85,80,10,30,-25,35,0
45,-10,10,-10,17,-7,0
18,25,65,25,62,55,1
-60,-25,-15,15,60,-20,0
-5,20,15,15,5,0,0
-41,-14,-29,11,29,13,0
-53,0,14,10,7,2,1
25,70,90,45,40,20,0
-5,-15,23,5,5,-35,0
102,28,52,42,1,1,0
-65,-5,40,15,15,-35,0
25,5,90,40,50,35,0
-2,25,-15,5,27,-24,0
135,45,74,40,85,36,1
114,107,55,82,9,55,0
105,18,70,45,52,40,0
-6,109,56,11,-96,17,0
-22,-11,-10,2,0,1,0
30,15,-25,10,50,0,0
39,35,52,55,62,44,1
55,-15,-45,10,30,-7,0
10,70,40,55,50,59,0
37,12,-75,-18,35,-3,0
-90,-3,20,-55,13,-10,0
-25,30,35,-25,5,-40,0
-28,-43,-11,-23,5,-60,0
4,-2,50,22,42,13,0
37,-43,22,15,59,15,1
60,50,10,-15,25,-10,1
35,50,0,-20,10,5,0
100,20,130,65,65,50,0
30,-15,8,-48,1,10,0
26,6,32,27,20,17,0
115,10,30,15,48,40,0
25,51,70,15,5,13,0
-30,15,20,20,105,20,0
-5,11,5,41,42,15,0
27,45,-4,20,13,-18,0
-25,-1,25,38,14,11,0
20,-20,-80,-50,-62,-5,0
-17,-12,-14,-7,27,-63,0
27,-29,-11,-44,23,-19,0
52,55,92,65,0,30,0
15,75,4,34,15,25,0
-5,15,-30,10,6,23,0
-65,-29,30,-25,-36,5,0
85,-5,50,15,20,47,0
112,27,40,35,11,14,0
-13,-37,50,35,50,25,0
135,65,-10,55,25,30,0
54,74,21,27,0,38,0
-2,41,65,26,9,11,1
20,0,65,25,40,25,0
65,35,40,30,80,15,0
46,35,46,38,44,66,1
-12,-15,-28,5,45,0,0
1,12,58,39,25,17,0
40,-30,25,-35,5,-35,0
60,40,-30,-40,25,45,1
45,-10,-15,-25,-23,-44,0
-9,-3,46,17,38,22,0
15,-60,-60,-85,5,-30,0
62,21,43,13,30,40,0
45,45,110,65,110,15,1
-35,50,5,50,45,-20,1
98,73,26,44,25,28,0
-14,-15,-44,-45,20,-27,0
89,37,89,27,47,1,1
90,35,129,65,100,56,1
50,-30,-21,-64,28,12,0
-23,-64,50,1,20,5,0
9,9,-1,9,48,-19,0
-10,10,15,10,40,0,1
81,55,68,55,62,45,1
-31,-8,-41,-23,3,-41,0
50,-16,55,-16,40,-33,0
85,60,74,49,21,49,1
29,63,-58,-38,-55,-4,0
100,70,15,30,35,30,0
60,30,-50,15,-65,95,0
-37,-55,-63,-30,5,-10,0
-3,14,-13,14,1,0,0
-18,-62,19,-12,0,9,0
2,-16,-41,-4,74,-35,0
-40,-65,75,20,25,-15,0
35,30,75,45,25,28,0
-18,10,30,10,49,25,0
-28,-53,-80,-49,31,-31,0
-40,-60,50,15,10,-35,0
78,15,8,65,15,18,0
80,85,45,40,-40,55,0
10,-10,20,0,33,-35,0
28,45,45,15,8,-11,0
60,-10,51,2,47,5,0
55,-20,-55,-75,-80,5,0
90,10,25,-10,40,50,0
-13,-22,55,55,45,5,0
45,16,20,11,70,15,0
40,-5,-30,-5,30,5,0
-29,-55,-10,-50,54,-15,0
65,59,-45,34,32,30,0
-33,-40,5,-25,58,-15,0
15,20,90,70,40,30,1
70,20,-65,0,70,-5,0
80,-20,45,-50,26,-6,1
-2,-15,12,5,37,15,0
58,53,95,45,34,30,1
25,8,8,33,35,-14,0
-15,-35,40,20,15,15,0
-5,37,35,37,16,-20,0
-60,67,75,77,28,-17,0
39,38,47,25,40,38,0
20,-35,-15,-55,30,-5,0
37,53,27,23,51,20,0
70,35,65,110,25,50,0
30,49,70,95,51,65,0
5,-55,85,65,55,34,0
46,-1,-14,14,49,6,0
60,15,40,25,81,24,1
21,-35,46,-10,4,10,0
-30,0,50,30,51,19,1
41,12,-37,-2,16,-22,0
-63,-98,-5,-9,6,-4,0
105,-25,-85,-40,55,25,0
50,18,60,18,49,31,1
-90,-58,-10,-38,17,-37,0
23,2,43,50,48,35,0
30,35,80,25,20,30,0
25,-48,-5,5,23,5,0
90,50,60,40,31,54,1
5,-10,5,15,10,-55,0
-8,-50,0,-30,48,-20,0
12,50,89,50,78,51,0
33,-20,1,-50,62,10,0
40,12,-5,-5,36,9,0
-35,-10,-40,-10,13,-15,0
97,30,47,-25,28,40,1
-70,-35,25,5,25,-5,0
0,45,90,40,45,10,1
10,65,120,65,35,55,0
-55,-35,10,-20,11,-11,0
78,20,12,20,17,55,0
10,78,32,75,20,-90,0
-48,-79,2,-25,11,-46,0
6,-34,-19,-34,42,13,0
125,5,13,-57,5,-1,0
75,80,70,40,80,45,0
69,9,69,9,41,33,0
22,10,0,-15,23,120,0
70,20,80,15,31,24,1
-22,30,140,60,85,5,0
79,61,64,96,-47,47,0
5,-25,-50,0,47,-15,0
-85,-10,-25,30,15,-50,0
25,20,35,0,45,5,0
17,60,21,64,23,35,0
20,-45,-60,-145,35,-25,1
26,-2,39,18,60,19,0
-54,80,15,80,35,-39,1
25,20,45,-55,-45,15,0
17,-20,-35,-30,-8,-5,1
-65,-50,-60,-30,-40,-30,1
60,25,-65,15,70,-5,0
34,7,0,-15,18,18,0
40,-20,-30,-120,80,5,1
29,61,34,51,31,49,0
-20,-50,65,25,60,-35,0
-43,25,46,27,43,27,0
2,0,42,40,61,10,0
-5,-15,-55,-25,20,-5,0
96,-3,113,4,15,7,0
42,-49,5,26,5,20,0
9,-23,25,-27,57,-29,0
-42,-86,13,10,28,2,0
0,25,52,25,98,50,0
-16,0,-33,10,17,2,1
16,-26,1,4,18,25,0
-1,120,-6,90,-34,10,0
-14,-41,41,-26,45,36,0
46,42,60,40,13,51,0
35,40,35,25,60,-10,1
-11,-14,-8,-4,16,-17,0
30,31,70,25,50,-22,0
30,15,-60,-20,10,25,0
-15,-20,35,-20,36,-6,0
-45,-130,5,-5,60,-5,1
-30,-5,-35,80,35,20,0
-45,-65,50,10,55,10,0
11,20,16,45,31,-2,0
55,100,10,10,-25,35,0
30,-25,15,-40,10,0,0
55,35,30,30,35,30,0
55,55,25,-45,10,-190,0
15,-15,10,10,25,-30,0
48,45,85,45,21,65,1
-30,26,-15,16,0,10,0
-53,-52,2,-32,3,-27,0
10,-39,70,16,18,90,0
67,52,97,72,26,50,1
57,42,4,24,-37,-15,0
40,10,-40,-30,15,-5,0
70,20,25,10,40,25,0
19,23,50,25,25,18,0
-87,-52,58,-42,26,-5,0
-45,10,-5,-10,2,-17,0
56,64,4,4,2,7,0
-14,-76,-15,-5,50,10,0
20,-85,-1,21,38,-3,0
85,39,35,14,33,42,0
41,48,76,61,29,25,0
10,-30,-40,-40,0,-40,0
24,-22,-15,-23,6,14,0
10,-110,-20,-90,30,-15,1
20,8,55,28,81,0,0
25,-1,19,9,38,-60,0
30,-30,40,-30,75,60,0
75,30,-35,20,35,40,0
41,72,-9,12,8,8,0
56,5,54,0,50,15,1
-48,40,-12,-10,15,15,0
-43,-23,-40,-13,10,-1,0
42,-2,38,20,8,46,0
21,-12,-23,-13,-9,9,0
-50,-10,-50,0,12,-27,0
65,60,55,10,-40,53,0
55,40,60,30,54,56,0
13,55,-27,5,45,5,0
4,-65,25,13,43,-13,0
20,67,40,67,21,10,0
87,82,54,35,44,38,0
73,65,47,45,35,55,1
60,-15,15,15,100,20,0
50,30,25,20,31,40,1
26,-25,35,-5,44,0,0
45,15,35,-35,40,25,0
5,-30,20,75,65,40,0
110,-10,-60,-5,50,5,0
18,41,38,41,49,34,0
-7,-37,-14,-55,19,-10,0
15,7,-33,-14,-57,28,0
15,-65,-85,35,28,-30,0
20,-80,-15,15,70,22,0
14,16,5,5,55,25,0
23,30,30,20,18,-6,0
50,25,13,-20,0,15,0
34,3,17,-4,5,-17,0
27,25,50,25,30,-5,1
-65,-80,-80,-50,-90,-35,0
22,12,22,12,39,5,0
-50,-85,-30,-40,11,-30,0
-9,59,-26,-51,6,17,0
7,-55,0,-10,15,-4,0
-27,18,70,29,14,-9,0
-1,13,9,23,4,4,0
35,-65,-15,-15,60,0,0
41,19,31,9,57,53,0
40,10,-5,0,45,15,0
-15,-31,-50,-86,10,-5,0
65,140,-20,-5,50,5,0
-33,5,89,40,68,6,0
-20,15,30,85,60,20,1
0,-5,5,-13,3,-31,0
6,-18,20,-5,65,22,0
28,15,35,5,57,20,0
65,110,15,40,75,-50,0
0,15,30,-45,5,-10,0
-15,-60,15,-20,10,0,0
32,-5,-20,-15,30,24,0
60,50,25,70,20,-5,0
40,70,80,70,75,28,1
60,-5,-50,15,75,40,0
-40,3,-40,3,5,-40,0
39,13,-6,-42,32,-36,0
-80,9,-5,19,19,-37,0
51,-17,31,28,28,44,0
40,80,25,60,35,62,1
-59,-45,10,-15,9,-20,1
-65,-20,75,30,10,35,0
54,21,1,29,40,15,0
45,15,-60,-50,3,20,0
37,38,60,40,54,21,0
0,10,-25,-15,-20,10,0
20,20,20,20,20,20,0
14,32,53,14,41,-34,0
5,-70,-45,-20,15,-20,0
95,50,20,-5,80,40,0
-50,-43,-80,-48,20,-45,0
75,40,15,50,35,50,0
45,9,-5,4,25,5,0
12,-18,-3,-28,27,-55,0
60,0,-15,-50,-70,10,1
-29,-3,-35,-18,18,-45,0
-34,7,30,7,40,-20,0
-5,-5,-55,15,35,-35,0
38,8,-34,-37,35,-43,0
40,25,70,45,89,11,0
-41,-104,9,26,41,-1,0
5,-20,12,-27,0,78,0
-55,20,-10,30,47,-27,0
-4,-10,26,12,45,-3,0
-30,5,90,35,30,10,0
15,-18,29,-46,39,-3,0
-70,-45,45,-15,20,-45,0
41,41,75,25,70,30,0
50,20,-40,-10,70,10,0
50,0,50,5,35,0,0
10,3,30,21,38,0,0
-25,-24,50,26,23,0,0
26,14,-20,-5,46,49,0
38,-8,38,-8,46,4,0
33,-6,33,19,26,-1,0
20,45,0,30,60,5,0
-55,-60,-35,-55,5,-70,0
110,85,-50,25,-25,45,0
-10,55,50,5,10,-30,0
-5,-110,45,40,25,25,0
-24,-65,21,10,41,-23,0
-24,0,15,5,19,-25,0
0,-25,-5,65,18,5,0
45,70,-5,35,30,30,0
-4,-5,25,-5,34,0,0
25,68,17,35,50,5,0
-2,40,22,5,42,-18,0
45,28,38,43,20,16,0
90,55,-35,-5,35,40,0
-65,25,43,20,12,-2,0
-45,-30,80,5,5,20,0
5,60,90,75,25,45,0
45,25,55,35,40,30,0
55,40,-5,5,48,35,0
-11,-44,76,26,74,-12,0
37,14,-23,10,18,21,0
60,17,15,-3,10,10,0
-28,-30,31,-13,31,15,0
20,-15,-17,-23,5,-8,0
70,-20,85,-25,60,-25,1
40,20,20,35,40,10,0
-10,-15,-15,0,90,-10,0
-7,-15,-7,50,5,-10,0
-2,30,23,30,41,19,0
70,27,70,32,18,35,0
40,-52,-20,-57,29,35,0
65,-10,55,-35,10,15,1
-30,-4,80,36,60,-5,0
-30,60,5,60,5,55,1
17,-135,-11,0,0,5,0
0,-10,-15,-20,20,14,0
110,10,85,30,85,25,0
47,35,10,35,60,5,0
10,-50,-47,-65,56,-61,0
-55,-55,15,35,5,30,0
20,-52,2,-15,16,-5,0
-87,-23,-15,-31,6,0,0
29,10,10,-10,3,5,0
-57,5,-32,-25,0,5,0
25,-31,51,-26,93,11,0
-67,-25,-10,5,18,9,0
15,-45,-35,-145,19,-5,1
-15,-9,-15,-9,42,6,0
-40,-20,-22,-20,10,-10,0
67,-10,15,5,13,35,0
-18,0,0,-30,38,-80,0
30,65,-30,0,10,-5,0
-30,-40,0,20,5,10,0
66,45,60,104,40,65,1
2,-120,-33,-20,78,-25,0
32,42,12,-33,7,-160,0
16,-50,85,-20,44,5,1
-11,-42,-20,-37,-23,-45,0
53,22,55,27,39,16,1
10,-35,-55,-15,45,15,0
-5,25,-15,-55,5,-15,0
15,-62,92,55,1,5,1
13,8,-14,-8,7,-1,0
28,20,-4,-2,35,-13,0
14,-19,16,-6,29,-4,0
14,18,55,35,17,19,0
48,140,-13,35,27,2,1
11,-13,20,47,38,54,0
45,40,59,14,45,5,0
-20,-40,30,-45,5,-40,1
-6,21,5,25,35,5,0
-80,-40,-25,-45,20,-35,0
-41,-85,-31,-85,11,0,0
-35,-15,75,25,5,-15,0
15,-5,84,0,60,16,1
50,65,105,45,65,65,1
-2,-165,45,-30,35,35,0
105,110,110,50,10,45,1
15,-80,-15,-90,20,-10,1
0,-37,-20,-37,16,-25,0
2,-33,-61,-144,0,-38,1
15,-5,-20,45,5,30,0
-38,-13,-30,-8,8,-29,0
85,155,0,5,20,-20,0
85,45,105,65,80,70,1
27,15,58,0,-45,5,0
10,-25,90,40,10,-15,1
-15,-40,5,-20,25,3,0
73,30,48,20,60,35,0
5,-5,-20,-45,15,10,0
30,-35,-30,15,30,20,0
26,-15,6,-15,5,3,0
-3,-33,-4,18,46,11,0
-20,-75,20,70,25,217,0
30,-60,-105,-20,55,-85,1
0,143,60,25,-53,50,0
47,22,19,23,8,29,0
31,27,21,35,65,3,0
-12,15,18,-5,60,10,1
13,-43,-15,-20,15,0,0
20,4,50,14,50,110,0
-50,-115,-5,-70,10,-20,1
20,0,50,10,65,25,0
58,27,55,20,25,31,0
73,37,-35,-10,25,-15,0
18,0,35,23,20,11,0
10,35,56,40,40,59,0
30,40,50,60,60,20,1
4,-12,4,-10,40,-7,0
5,11,-40,-20,32,7,0
93,-33,28,7,120,50,0
-12,22,11,32,41,-63,0
-29,-31,-11,1,0,-10,0
-35,0,-30,-50,50,10,0
36,-12,46,18,33,34,0
4,25,60,50,13,30,0
19,3,19,-7,57,14,1
20,-25,-10,5,53,-30,0
65,15,72,25,30,20,0
34,-12,-3,-19,25,18,0
10,10,-75,-20,10,-5,0
8,-53,133,7,120,25,0
15,-5,65,30,5,33,0
-50,-47,15,-15,17,-36,0
70,-5,25,30,-55,60,0
60,20,-5,10,40,-15,0
22,-5,-22,-13,15,1,0
110,20,130,55,45,10,1
-5,-5,15,15,45,-15,0
-50,-20,-10,-20,10,-35,0
45,-50,-10,-35,40,-5,0
0,36,70,46,7,21,1
35,40,-20,-20,-85,10,0
-5,30,10,25,5,-45,0
18,-22,-42,-7,19,25,0
10,40,-15,55,10,-5,0
25,9,-45,40,-34,-20,0
-42,30,55,35,12,5,0
42,-5,24,-5,30,5,0
26,-5,6,-32,13,14,0
85,40,80,35,20,30,0
30,1,75,21,48,40,0
-30,22,-5,12,7,-21,0
45,12,-12,-74,20,12,0
50,15,10,10,20,5,0
105,-5,60,70,50,-15,1
10,-4,-36,-21,40,21,0
49,53,124,70,5,68,0
90,5,70,35,90,15,0
55,55,25,15,5,55,0
15,25,15,-20,15,-5,0
-5,-13,-10,35,35,-30,0
70,10,50,-5,50,10,0
2,-50,34,-50,15,-40,0
0,47,85,-10,3,100,1
100,-66,95,-55,78,-32,1
-4,-22,-18,-38,11,-29,0
-2,29,30,27,36,0,0
101,80,46,33,34,81,1
110,45,43,27,56,44,1
10,30,85,30,81,33,0
25,-35,25,38,102,35,0
55,-5,-15,-25,15,-20,0
-70,-40,10,25,5,5,0
48,-82,3,-42,71,17,0
25,30,52,23,35,35,0
18,23,5,-5,12,22,0
66,73,6,46,-30,59,0
-10,-65,20,-15,10,-10,0
75,45,0,56,11,5,0
-5,20,35,60,70,15,1
-120,-60,-40,-55,30,-60,0
-10,-15,75,35,60,-5,0
45,65,35,60,5,15,0
15,-80,-45,-55,60,7,0
30,10,70,20,40,0,1
34,28,40,15,50,18,0
41,24,21,19,64,36,0
60,35,54,45,57,65,1
-135,35,10,45,-15,-20,0
23,-21,5,-38,31,0,0
15,19,10,19,7,10,0
-25,-15,47,32,2,-15,0
62,22,72,32,47,29,1
15,57,-5,10,10,0,0
-47,1,28,26,19,9,0
-5,-71,10,19,37,0,0
-115,-18,30,-38,-19,-18,0
-10,-56,-80,-36,43,-56,1
70,15,90,35,20,20,0
9,23,35,-5,33,14,0
0,-93,-65,-38,21,-25,0
-1,-4,81,-16,30,5,0
3,-15,43,60,31,-25,0
-70,5,40,55,25,-15,0
98,38,134,52,72,38,1
-29,-18,-84,-55,3,-23,0
88,65,60,30,35,100,0
-47,-10,38,-15,18,-46,0
-60,-40,15,35,10,-30,0
30,34,25,-16,10,-38,0
40,15,40,15,50,40,0
110,-20,164,30,115,86,1
-35,-25,-55,-25,25,-25,0
-15,-25,-30,-35,25,0,0
-25,-20,-33,-20,4,-25,0
37,148,37,83,-50,40,0
33,49,24,45,9,10,0
-15,7,75,77,66,10,0
10,27,10,-30,68,21,1
39,6,44,-9,66,-17,0
-10,-30,25,-15,5,-35,0
16,-36,-16,-24,35,-45,0
85,-8,3,-94,40,-13,0
42,15,28,65,20,-2,0
100,-20,32,-40,70,20,0
-35,-14,-55,-14,55,3,0
0,-20,35,-15,20,-40,0
51,7,41,7,1,29,0
73,74,26,-31,29,22,0
37,23,37,23,51,27,0
-32,-28,9,-34,6,-14,1
30,55,10,0,-60,15,0
15,-5,80,-10,20,-5,0
-18,-32,10,-5,10,0,0
11,5,24,-27,4,17,0
-20,-85,25,-15,5,-45,0
-12,-23,19,-34,56,11,0
3,-75,25,-10,0,-10,0
-45,-36,-25,-56,2,-5,0
24,70,-37,6,18,-2,0
45,-25,-5,-75,45,25,0
95,50,18,32,67,63,0
-60,0,60,0,0,0,0
80,25,-10,45,70,3,0
85,70,39,3,23,45,0
-48,-87,35,31,25,1,0
100,-25,-20,-5,45,80,0
75,50,20,55,115,-10,0
55,-16,10,14,50,22,0
30,60,-30,-5,10,10,0
85,15,55,25,60,30,1
8,-12,-34,1,73,-26,0
13,-2,-72,-12,34,-15,0
35,30,45,30,90,3,0
-10,25,40,-15,15,15,0
31,65,19,36,33,13,0
26,-30,76,20,75,33,0
65,45,70,0,55,55,0
51,-5,31,25,18,50,0
43,25,20,5,5,23,0
-79,-90,-33,-46,1,-39,0
15,31,-36,-20,-55,-50,0
45,-20,65,50,30,-5,1
-2,20,18,-5,12,12,0
25,0,90,15,75,0,0
-68,-20,-20,-20,9,0,0
-13,-10,52,35,20,5,0
-18,-55,15,-25,28,-15,0
120,50,-15,50,45,50,1
15,35,25,25,20,10,0
-29,57,11,57,20,-20,0
-40,0,5,5,60,-10,0
-20,-10,35,15,10,-25,0
41,15,1,-12,-11,46,1
20,50,0,30,15,35,0
70,10,-90,-20,5,5,0
33,5,42,20,97,-8,0
15,-20,-35,-15,35,-10,0
20,-10,-5,-20,15,40,1
19,-13,-18,-13,1,0,0
55,-40,55,10,65,0,0
4,-3,14,-3,25,-20,0
40,15,-15,25,25,20,0
40,130,45,-10,25,-10,0
46,5,46,25,45,-7,0
-10,-10,25,5,25,0,0
-10,45,70,30,25,-10,1
20,7,60,12,3,15,0
-55,-5,-25,-55,7,-27,0
-90,-25,-25,-15,0,-50,0
-7,10,0,20,2,-45,0
15,25,10,25,25,15,0
-57,-68,-65,-83,0,-12,0
-14,-20,35,10,23,-24,0
2,-107,10,-100,15,-11,0
88,-3,35,-20,55,5,0
10,10,35,35,40,10,0
100,10,120,20,10,10,0
15,-35,30,-60,45,-35,0
-100,-20,-55,85,45,10,0
35,10,65,-5,15,25,0
-30,-5,35,0,15,-5,0
49,-10,71,5,14,11,0
10,-60,35,-35,10,5,0
8,4,-2,-25,28,7,0
-25,-20,-114,-50,-70,-61,1
5,65,-10,50,45,50,0
50,85,30,35,14,11,0
-34,-34,-43,-33,38,-26,0
35,35,45,45,30,30,1
90,-85,-100,10,90,-5,0
-34,0,-65,10,42,-15,0
90,18,100,18,74,5,1
36,49,9,-11,21,12,0
73,12,67,38,59,21,1
-27,12,46,32,26,32,0
-65,-177,23,33,10,-2,0
21,-26,-10,-16,47,-48,0
65,-12,22,35,31,35,1
54,42,38,44,73,47,0
35,20,25,45,0,0,0
-45,-25,5,5,20,-10,0
65,65,55,45,55,35,0
25,25,55,75,60,28,0
-22,0,44,17,39,7,0
43,43,10,0,28,23,0
35,-15,45,45,25,80,0
39,-30,-57,0,28,45,0
-45,-5,35,0,5,0,0
41,9,-5,30,30,25,0
13,15,20,25,10,7,0
45,-23,-17,-75,14,25,0
-75,-75,15,-10,40,-50,0
70,-45,-95,-10,95,-10,0
35,-50,65,-20,10,10,0
-5,-109,25,22,45,-18,0
-45,-65,-20,35,20,0,0
-102,-64,-17,-9,14,-26,1
70,-60,70,20,60,5,0
10,25,25,-25,-35,10,0
74,-40,-25,0,25,39,0
-57,-25,-13,15,15,5,0
-25,-46,65,29,30,120,0
10,5,-20,-25,25,-15,0
-21,-20,-30,-20,1,-15,0
-45,43,10,-32,14,-9,0
7,20,23,-5,16,18,0
62,20,0,-5,22,6,0
10,39,9,3,-52,40,0
-25,-30,-50,-25,13,-35,1
-38,-60,-20,-10,0,-19,0
52,85,50,86,7,6,1
2,13,69,54,56,2,0
55,70,-35,15,-45,5,0
-21,-3,-21,-3,16,-34,0
10,-11,10,-11,10,-20,0
45,-30,25,-30,45,0,0
45,-25,100,60,105,40,0
7,61,-3,51,19,66,0
7,17,7,37,25,-10,0
-20,-5,-45,-5,5,-5,0
135,18,35,8,-12,67,0
-29,17,26,24,27,-20,0
35,67,47,-23,10,12,1
15,-15,5,-15,0,5,0
-55,-45,0,-15,20,-60,0
-1,17,19,24,100,7,0
1,47,58,47,60,7,0
-25,-130,20,5,15,15,0
-14,46,71,-24,20,21,0
75,13,0,75,31,10,0
55,45,65,75,15,30,0
-25,-13,-20,-20,17,-3,0
10,-54,-25,-4,55,10,0
4,-30,29,-60,7,10,0
8,35,8,80,2,50,0
-32,15,15,25,3,24,0
120,0,95,-15,15,15,0
42,-46,6,-37,16,-17,0
7,20,37,15,43,-5,1
-48,-24,42,-55,38,17,0
52,-25,15,25,62,21,0
56,28,30,40,51,20,0
-2,63,23,5,-68,14,0
55,15,95,75,55,11,1
70,40,25,50,20,25,0
13,13,-19,-3,4,-27,0
40,-5,7,-10,70,5,0
32,20,8,25,28,7,0
-70,-25,16,36,25,10,0
64,47,76,34,13,57,0
22,-15,54,32,64,18,1
50,85,-20,35,30,35,0
93,80,80,60,40,54,1
-20,-15,55,40,5,-95,0
-6,-7,30,3,62,-25,0
90,46,98,33,27,21,0
-7,-23,-24,-24,29,-37,0
-10,10,10,50,35,10,0
-41,-56,4,14,10,-46,0
60,20,25,40,80,30,0
41,-5,6,-5,24,0,0
55,-5,15,0,28,45,0
-30,-50,15,55,25,-10,0
-45,-100,2,0,20,-35,0
100,-36,-5,-20,41,35,0
56,95,56,25,-16,30,0
70,10,25,10,35,45,0
72,36,49,38,10,30,0
50,14,40,54,65,10,0
86,40,86,40,40,63,1
40,53,90,53,49,34,0
2,125,15,-10,15,-40,0
-66,-34,-61,16,-37,-8,0
-15,-20,-25,-20,6,-46,1
65,90,10,50,10,25,0
-15,-10,-10,-50,27,0,0
3,15,48,70,20,35,0
-34,0,66,-17,-11,58,1
20,-10,25,15,35,35,0
39,-47,-16,-44,38,45,0
30,40,60,80,60,30,1
45,-20,20,-45,25,55,1
27,18,77,17,77,33,0
33,38,11,13,22,-48,0
22,5,44,42,43,39,0
87,35,-5,10,12,26,0
0,30,95,30,96,3,0
-14,-65,5,-5,2,-20,0
100,79,40,100,21,55,0
-28,-33,4,19,22,-3,0
132,82,59,52,22,64,0
-15,-118,0,-3,0,-5,0
17,-20,-25,-30,13,-55,0
10,14,44,23,48,10,0
70,53,30,33,35,20,0
65,25,10,10,60,5,0
20,9,0,14,22,-20,0
-60,-15,37,18,24,-5,0
25,-5,-15,-45,58,-50,0
65,10,45,15,55,-5,0
53,-43,8,-43,20,-10,0
55,-166,34,-182,38,30,0
14,5,47,25,57,9,0
64,22,-45,7,106,-36,0
22,34,44,29,87,-1,0
-15,5,0,15,10,-20,0
30,-15,-10,-10,0,-89,0
5,20,-15,30,40,15,0
25,-9,15,-34,8,-10,0
-40,-160,20,-25,10,-10,0
15,30,-10,50,75,20,0
0,-50,10,20,5,40,0
0,0,11,1,45,-32,0
12,-78,-40,-50,26,12,0
13,-12,13,-12,29,-10,0
11,-35,8,5,2,5,0
30,-30,-30,10,30,-25,0
65,55,38,47,65,55,0
6,32,26,32,86,3,0
42,58,9,-1,-54,7,0
30,-8,-10,-45,33,-30,0
45,35,-5,-5,20,10,0
45,10,-10,-10,25,45,0
3,22,64,16,68,34,0
-4,0,21,-45,55,-77,0
41,-87,41,-77,18,54,0
-21,-5,46,55,34,26,0
25,-40,20,-10,40,10,0
-23,15,-23,25,5,20,0
19,41,9,41,51,-41,0
20,30,40,30,43,32,0
12,-4,20,35,71,20,0
7,-8,-5,-10,26,-20,0
5,-10,40,10,15,50,0
15,8,3,4,42,17,0
100,30,-35,0,5,80,0
23,25,45,15,28,4,0
86,3,30,10,125,21,0
-36,-10,-40,-12,9,-10,0
-47,-9,-42,16,49,-21,0
15,-2,70,33,65,15,0
15,60,-12,52,10,5,1
-3,-115,-5,10,28,20,0
135,85,45,45,30,10,0
55,35,55,20,35,30,0
15,-100,10,-5,-30,55,0
0,50,-55,-5,0,2,0
0,3,-13,0,26,0,0
48,43,18,-57,14,-200,0
45,41,25,21,8,55,0
0,-40,25,15,40,5,0
-27,-17,18,-17,4,-15,0
0,40,-15,40,35,75,0
-5,14,45,27,73,36,1
-2,88,-29,71,61,-51,1
15,-76,-40,-86,30,-48,0
-30,-56,5,9,17,-35,0
41,15,21,-5,64,40,1
104,50,55,15,26,51,1
30,51,30,25,35,5,0
60,-90,30,10,50,30,1
60,32,60,40,33,37,0
70,73,67,55,35,35,0
35,-5,38,7,110,35,0
-59,-21,-21,-59,5,-13,0
18,25,97,20,45,-5,0
17,13,-22,-25,3,-4,0
70,-110,45,-110,45,20,0
-7,-5,-10,-7,17,5,0
35,-5,-5,-35,40,-30,0
75,5,55,10,35,0,0
5,20,35,10,-90,79,0
-38,-3,5,-5,11,-10,0
20,-60,-5,-60,-5,-30,1
